region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,age_group,popestimate,obese_pct,highbloodpress_pct,diabetes_pct
3,South,5,South Atlantic,DE,10,Delaware,2019,6,188906,32.6,38.8,24.8
3,South,5,South Atlantic,DE,10,Delaware,2019,6,188906,32.6,61.2,24.8
3,South,5,South Atlantic,DC,11,District of Columbia,2019,1,72566,12.9,,
3,South,5,South Atlantic,DC,11,District of Columbia,2019,1,72566,12.9,93.3,
,,,,DC,,District of Columbia,2019,2,,,10.6,
,,,,DC,,District of Columbia,2019,2,,,89.40000000000001,
3,South,5,South Atlantic,DC,11,District of Columbia,2019,3,108969,21.1,16.3,3.5
3,South,5,South Atlantic,DC,11,District of Columbia,2019,3,108969,21.1,83.7,3.5
3,South,5,South Atlantic,DC,11,District of Columbia,2019,4,74286,28.8,69.09999999999999,8.800000000000001
3,South,5,South Atlantic,DC,11,District of Columbia,2019,4,74286,28.8,30.9,8.800000000000001
,,,,DC,,District of Columbia,2019,5,,,51.7,22
,,,,DC,,District of Columbia,2019,5,,,48.3,22
3,South,5,South Atlantic,DC,11,District of Columbia,2019,6,87343,25.8,38,22.8
3,South,5,South Atlantic,DC,11,District of Columbia,2019,6,87343,25.8,62,22.8
,,,,FL,,Florida,2019,1,,,8.800000000000001,
,,,,FL,,Florida,2019,1,,,91.2,
,,,,FL,,Florida,2019,2,,,88.5,1.7
,,,,FL,,Florida,2019,2,,,11.5,1.7
,,,,FL,,Florida,2019,3,,,82.7,4.1
,,,,FL,,Florida,2019,3,,,17.3,4.1
,,,,FL,,Florida,2019,4,,,67.09999999999999,9.300000000000001
,,,,FL,,Florida,2019,4,,,32.9,9.300000000000001
,,,,FL,,Florida,2019,5,,,54.4,18.5
,,,,FL,,Florida,2019,5,,,45.6,18.5
,,,,FL,,Florida,2019,6,,,41.7,23.5
,,,,FL,,Florida,2019,6,,,58.3,23.5
3,South,5,South Atlantic,GA,13,Georgia,2019,1,1015188,15.9,8.699999999999999,
3,South,5,South Atlantic,GA,13,Georgia,2019,1,1015188,15.9,91.3,
,,,,GA,,Georgia,2019,2,,,15,3
,,,,GA,,Georgia,2019,2,,,85,3
3,South,5,South Atlantic,GA,13,Georgia,2019,3,1380954,40.1,79.59999999999999,6.8
3,South,5,South Atlantic,GA,13,Georgia,2019,3,1380954,40.1,20.4,6.8
,,,,GA,,Georgia,2019,4,,,41.6,12.8
,,,,GA,,Georgia,2019,4,,,58.4,12.8
3,South,5,South Atlantic,GA,13,Georgia,2019,5,1307533,41,49.9,19.9
3,South,5,South Atlantic,GA,13,Georgia,2019,5,1307533,41,50.1,19.9
3,South,5,South Atlantic,GA,13,Georgia,2019,6,1516954,29.6,35.4,24.5
3,South,5,South Atlantic,GA,13,Georgia,2019,6,1516954,29.6,64.59999999999999,24.5
,,,,GU,,Guam,2019,1,,,,
,,,,GU,,Guam,2019,1,,,88.59999999999999,
,,,,GU,,Guam,2019,2,,38.4,86.59999999999999,
,,,,GU,,Guam,2019,2,,38.4,13.4,
,,,,GU,,Guam,2019,3,,39.3,22.4,8.5
,,,,GU,,Guam,2019,3,,39.3,77.59999999999999,8.5
,,,,GU,,Guam,2019,4,,,40.3,16.8
,,,,GU,,Guam,2019,4,,,59.7,16.8
,,,,GU,,Guam,2019,5,,,47.5,23
,,,,GU,,Guam,2019,5,,,52.5,23
,,,,GU,,Guam,2019,6,,,64,31.1
,,,,GU,,Guam,2019,6,,,36,31.1
4,West,9,Pacific,HI,15,Hawaii,2019,1,118874,18.9,7,
4,West,9,Pacific,HI,15,Hawaii,2019,1,118874,18.9,93,
,,,,HI,,Hawaii,2019,2,,,13.4,2.9
,,,,HI,,Hawaii,2019,2,,,86.59999999999999,2.9
,,,,HI,,Hawaii,2019,3,,,17.6,5.4
,,,,HI,,Hawaii,2019,3,,,82.40000000000001,5.4
,,,,HI,,Hawaii,2019,4,,,31.8,11.7
,,,,HI,,Hawaii,2019,4,,,68.2,11.7
,,,,HI,,Hawaii,2019,5,,,57.6,16
,,,,HI,,Hawaii,2019,5,,,42.4,16
4,West,9,Pacific,HI,15,Hawaii,2019,6,268448,18.8,54.9,19.5
4,West,9,Pacific,HI,15,Hawaii,2019,6,268448,18.8,45.1,19.5
,,,,ID,,Idaho,2019,1,,,91,
,,,,ID,,Idaho,2019,1,,,9,
4,West,8,Mountain,ID,16,Idaho,2019,2,236490,29.1,12.4,
4,West,8,Mountain,ID,16,Idaho,2019,2,236490,29.1,87.59999999999999,
4,West,8,Mountain,ID,16,Idaho,2019,3,227172,30.2,78.90000000000001,6
4,West,8,Mountain,ID,16,Idaho,2019,3,227172,30.2,21.1,6
,,,,ID,,Idaho,2019,4,,,66.90000000000001,11.7
,,,,ID,,Idaho,2019,4,,,33.1,11.7
4,West,8,Mountain,ID,16,Idaho,2019,5,218360,33.3,40,13.2
4,West,8,Mountain,ID,16,Idaho,2019,5,218360,33.3,60,13.2
,,,,ID,,Idaho,2019,6,,,43.4,22.4
,,,,ID,,Idaho,2019,6,,,56.6,22.4
2,Midwest,3,East North Central,IL,17,Illinois,2019,1,1157411,15.4,6,
2,Midwest,3,East North Central,IL,17,Illinois,2019,1,1157411,15.4,94,
2,Midwest,3,East North Central,IL,17,Illinois,2019,2,1758096,29.8,87.5,
2,Midwest,3,East North Central,IL,17,Illinois,2019,2,1758096,29.8,12.5,
2,Midwest,3,East North Central,IL,17,Illinois,2019,3,1637135,34.9,18.2,4.6
2,Midwest,3,East North Central,IL,17,Illinois,2019,3,1637135,34.9,81.8,4.6
,,,,IL,,Illinois,2019,4,,,68.2,11.7
,,,,IL,,Illinois,2019,4,,,31.8,11.7
2,Midwest,3,East North Central,IL,17,Illinois,2019,5,1658283,37.5,47.4,19
2,Midwest,3,East North Central,IL,17,Illinois,2019,5,1658283,37.5,52.6,19
,,,,IL,,Illinois,2019,6,,,36.9,24.4
,,,,IL,,Illinois,2019,6,,,63.1,24.4
,,,,IN,,Indiana,2019,1,,,9,
,,,,IN,,Indiana,2019,1,,,91,
,,,,IN,,Indiana,2019,2,,,86.3,3
,,,,IN,,Indiana,2019,2,,,13.7,3
,,,,IN,,Indiana,2019,3,,,23.3,7.1
,,,,IN,,Indiana,2019,3,,,76.7,7.1
2,Midwest,3,East North Central,IN,18,Indiana,2019,4,824029,39.4,64.40000000000001,12.1
2,Midwest,3,East North Central,IN,18,Indiana,2019,4,824029,39.4,35.6,12.1
2,Midwest,3,East North Central,IN,18,Indiana,2019,5,875082,39.7,49.5,19.2
2,Midwest,3,East North Central,IN,18,Indiana,2019,5,875082,39.7,50.5,19.2
,,,,IN,,Indiana,2019,6,,,37.1,25.8
,,,,IN,,Indiana,2019,6,,,62.9,25.8
,,,,IA,,Iowa,2019,1,,,8.4,
,,,,IA,,Iowa,2019,1,,,91.59999999999999,
,,,,IA,,Iowa,2019,2,,,88.40000000000001,2.7
,,,,IA,,Iowa,2019,2,,,11.6,2.7
2,Midwest,4,West North Central,IA,19,Iowa,2019,3,385215,38.9,79.3,4.3
2,Midwest,4,West North Central,IA,19,Iowa,2019,3,385215,38.9,20.7,4.3
2,Midwest,4,West North Central,IA,19,Iowa,2019,4,362509,41.4,69.8,10.2
2,Midwest,4,West North Central,IA,19,Iowa,2019,4,362509,41.4,30.2,10.2
2,Midwest,4,West North Central,IA,19,Iowa,2019,5,415696,39.1,54.1,16.4
2,Midwest,4,West North Central,IA,19,Iowa,2019,5,415696,39.1,45.9,16.4
,,,,IA,,Iowa,2019,6,,,58,20.4
,,,,IA,,Iowa,2019,6,,,42,20.4
,,,,KS,,Kansas,2019,1,,,94.3,
,,,,KS,,Kansas,2019,1,,,5.7,
,,,,KS,,Kansas,2019,2,,,83.8,1.9
,,,,KS,,Kansas,2019,2,,,16.2,1.9
2,Midwest,4,West North Central,KS,20,Kansas,2019,3,361029,39.8,24.1,5.7
2,Midwest,4,West North Central,KS,20,Kansas,2019,3,361029,39.8,75.90000000000001,5.7
,,,,KS,,Kansas,2019,4,,,34.5,10.4
,,,,KS,,Kansas,2019,4,,,65.5,10.4
2,Midwest,4,West North Central,KS,20,Kansas,2019,5,371505,40.1,51.8,17.5
2,Midwest,4,West North Central,KS,20,Kansas,2019,5,371505,40.1,48.2,17.5
2,Midwest,4,West North Central,KS,20,Kansas,2019,6,475487,32.9,39.9,22.7
2,Midwest,4,West North Central,KS,20,Kansas,2019,6,475487,32.9,60.1,22.7
3,South,6,East South Central,KY,21,Kentucky,2019,1,413954,24.5,88.40000000000001,
3,South,6,East South Central,KY,21,Kentucky,2019,1,413954,24.5,11.6,
3,South,6,East South Central,KY,21,Kentucky,2019,2,587380,37.8,80,3
3,South,6,East South Central,KY,21,Kentucky,2019,2,587380,37.8,20,3
3,South,6,East South Central,KY,21,Kentucky,2019,3,550953,37,29.4,4.4
3,South,6,East South Central,KY,21,Kentucky,2019,3,550953,37,70.59999999999999,4.4
3,South,6,East South Central,KY,21,Kentucky,2019,4,563662,44,43,16.4
3,South,6,East South Central,KY,21,Kentucky,2019,4,563662,44,57,16.4
3,South,6,East South Central,KY,21,Kentucky,2019,5,598289,40.8,43.7,20.9
3,South,6,East South Central,KY,21,Kentucky,2019,5,598289,40.8,56.3,20.9
,,,,KY,,Kentucky,2019,6,,,67.7,25.8
,,,,KY,,Kentucky,2019,6,,,32.3,25.8
3,South,7,West South Central,LA,22,Louisiana,2019,1,419043,23.1,7.2,
3,South,7,West South Central,LA,22,Louisiana,2019,1,419043,23.1,92.8,
3,South,7,West South Central,LA,22,Louisiana,2019,2,658227,34.9,83.7,
3,South,7,West South Central,LA,22,Louisiana,2019,2,658227,34.9,16.3,
,,,,LA,,Louisiana,2019,3,,,30.5,5.2
,,,,LA,,Louisiana,2019,3,,,69.5,5.2
3,South,7,West South Central,LA,22,Louisiana,2019,4,548348,43.7,54.2,13.9
3,South,7,West South Central,LA,22,Louisiana,2019,4,548348,43.7,45.8,13.9
,,,,LA,,Louisiana,2019,5,,,58.2,20.9
,,,,LA,,Louisiana,2019,5,,,41.8,20.9
3,South,7,West South Central,LA,22,Louisiana,2019,6,741022,30.2,32.5,27.2
3,South,7,West South Central,LA,22,Louisiana,2019,6,741022,30.2,67.5,27.2
1,Northeast,1,New England,ME,23,Maine,2019,1,106932,18.2,9.4,
1,Northeast,1,New England,ME,23,Maine,2019,1,106932,18.2,90.59999999999999,
,,,,ME,,Maine,2019,2,,,85.5,2.9
,,,,ME,,Maine,2019,2,,,14.5,2.9
1,Northeast,1,New England,ME,23,Maine,2019,3,154075,34.2,75.2,5.5
1,Northeast,1,New England,ME,23,Maine,2019,3,154075,34.2,24.8,5.5
,,,,ME,,Maine,2019,4,,,35.6,10.6
,,,,ME,,Maine,2019,4,,,64.40000000000001,10.6
1,Northeast,1,New England,ME,23,Maine,2019,5,211560,36.3,44.9,13.7
1,Northeast,1,New England,ME,23,Maine,2019,5,211560,36.3,55.1,13.7
1,Northeast,1,New England,ME,23,Maine,2019,6,285265,28.6,58.8,19
1,Northeast,1,New England,ME,23,Maine,2019,6,285265,28.6,41.2,19
3,South,5,South Atlantic,MD,24,Maryland,2019,1,526149,20.8,8.1,
3,South,5,South Atlantic,MD,24,Maryland,2019,1,526149,20.8,91.90000000000001,
,,,,MD,,Maryland,2019,2,,,86.3,2.2
,,,,MD,,Maryland,2019,2,,,13.7,2.2
3,South,5,South Atlantic,MD,24,Maryland,2019,3,782213,34.1,77.09999999999999,5.1
3,South,5,South Atlantic,MD,24,Maryland,2019,3,782213,34.1,22.9,5.1
,,,,MD,,Maryland,2019,4,,,64.40000000000001,12
,,,,MD,,Maryland,2019,4,,,35.6,12
3,South,5,South Atlantic,MD,24,Maryland,2019,5,818519,36.5,46,17.3
3,South,5,South Atlantic,MD,24,Maryland,2019,5,818519,36.5,54,17.3
3,South,5,South Atlantic,MD,24,Maryland,2019,6,959396,30.4,35.8,22.8
3,South,5,South Atlantic,MD,24,Maryland,2019,6,959396,30.4,64.2,22.8
1,Northeast,1,New England,MA,25,Massachusetts,2019,1,690721,15.2,94,
1,Northeast,1,New England,MA,25,Massachusetts,2019,1,690721,15.2,6,
,,,,MA,,Massachusetts,2019,2,,,90.3,1.3
,,,,MA,,Massachusetts,2019,2,,,9.699999999999999,1.3
,,,,MA,,Massachusetts,2019,3,,,17.7,3.6
,,,,MA,,Massachusetts,2019,3,,,82.3,3.6
1,Northeast,1,New England,MA,25,Massachusetts,2019,4,893633,26.1,24.8,7.2
1,Northeast,1,New England,MA,25,Massachusetts,2019,4,893633,26.1,75.2,7.2
,,,,MA,,Massachusetts,2019,5,,,39.5,13.1
,,,,MA,,Massachusetts,2019,5,,,60.5,13.1
1,Northeast,1,New England,MA,25,Massachusetts,2019,6,1169332,26.7,56.1,18.5
1,Northeast,1,New England,MA,25,Massachusetts,2019,6,1169332,26.7,43.9,18.5
2,Midwest,3,East North Central,MI,26,Michigan,2019,1,945523,20,94,
2,Midwest,3,East North Central,MI,26,Michigan,2019,1,945523,20,6,
2,Midwest,3,East North Central,MI,26,Michigan,2019,2,1311614,33.9,84.59999999999999,1.6
2,Midwest,3,East North Central,MI,26,Michigan,2019,2,1311614,33.9,15.4,1.6
2,Midwest,3,East North Central,MI,26,Michigan,2019,3,1166172,37.3,22.1,5.3
2,Midwest,3,East North Central,MI,26,Michigan,2019,3,1166172,37.3,77.90000000000001,5.3
,,,,MI,,Michigan,2019,4,,,61.1,11.6
,,,,MI,,Michigan,2019,4,,,38.9,11.6
,,,,MI,,Michigan,2019,5,,,49.7,15.8
,,,,MI,,Michigan,2019,5,,,50.3,15.8
2,Midwest,3,East North Central,MI,26,Michigan,2019,6,1765401,34.4,40.4,23.1
2,Midwest,3,East North Central,MI,26,Michigan,2019,6,1765401,34.4,59.6,23.1
,,,,MN,,Minnesota,2019,1,,,94.40000000000001,
,,,,MN,,Minnesota,2019,1,,,5.6,
2,Midwest,4,West North Central,MN,27,Minnesota,2019,2,762616,26.8,89.09999999999999,2.1
2,Midwest,4,West North Central,MN,27,Minnesota,2019,2,762616,26.8,10.9,2.1
,,,,MN,,Minnesota,2019,3,,,16.7,4.5
,,,,MN,,Minnesota,2019,3,,,83.3,4.5
,,,,MN,,Minnesota,2019,4,,,29.8,8.199999999999999
,,,,MN,,Minnesota,2019,4,,,70.2,8.199999999999999
,,,,MN,,Minnesota,2019,5,,,38.9,12.3
,,,,MN,,Minnesota,2019,5,,,61.1,12.3
2,Midwest,4,West North Central,MN,27,Minnesota,2019,6,920382,29.7,56,19.7
2,Midwest,4,West North Central,MN,27,Minnesota,2019,6,920382,29.7,44,19.7
3,South,6,East South Central,MS,28,Mississippi,2019,1,283421,27.8,87,
3,South,6,East South Central,MS,28,Mississippi,2019,1,283421,27.8,13,
3,South,6,East South Central,MS,28,Mississippi,2019,2,393747,37.2,79.40000000000001,
3,South,6,East South Central,MS,28,Mississippi,2019,2,393747,37.2,20.6,
,,,,MS,,Mississippi,2019,3,,,67.5,7.7
,,,,MS,,Mississippi,2019,3,,,32.5,7.7
3,South,6,East South Central,MS,28,Mississippi,2019,4,362040,50.1,51,15.5
3,South,6,East South Central,MS,28,Mississippi,2019,4,362040,50.1,49,15.5
3,South,6,East South Central,MS,28,Mississippi,2019,5,385911,45.9,60.4,25.2
3,South,6,East South Central,MS,28,Mississippi,2019,5,385911,45.9,39.6,25.2
,,,,MS,,Mississippi,2019,6,,,71.8,30.1
,,,,MS,,Mississippi,2019,6,,,28.2,30.1
,,,,MO,,Missouri,2019,1,,,90.90000000000001,
,,,,MO,,Missouri,2019,1,,,9.1,
2,Midwest,4,West North Central,MO,29,Missouri,2019,2,825887,33.9,13,1.3
2,Midwest,4,West North Central,MO,29,Missouri,2019,2,825887,33.9,87,1.3
,,,,MO,,Missouri,2019,3,,,83.59999999999999,5
,,,,MO,,Missouri,2019,3,,,16.4,5
2,Midwest,4,West North Central,MO,29,Missouri,2019,4,732944,46.6,64.7,10
2,Midwest,4,West North Central,MO,29,Missouri,2019,4,732944,46.6,35.3,10
,,,,MO,,Missouri,2019,5,,,60.3,15.9
,,,,MO,,Missouri,2019,5,,,39.7,15.9
2,Midwest,4,West North Central,MO,29,Missouri,2019,6,1062037,31.9,56.7,21.7
2,Midwest,4,West North Central,MO,29,Missouri,2019,6,1062037,31.9,43.3,21.7
4,West,8,Mountain,MT,30,Montana,2019,1,97764,17.3,91.59999999999999,
4,West,8,Mountain,MT,30,Montana,2019,1,97764,17.3,8.4,
4,West,8,Mountain,MT,30,Montana,2019,2,138386,23.9,89,
4,West,8,Mountain,MT,30,Montana,2019,2,138386,23.9,11,
4,West,8,Mountain,MT,30,Montana,2019,3,129795,29.4,16.8,2.8
4,West,8,Mountain,MT,30,Montana,2019,3,129795,29.4,83.2,2.8
,,,,MT,,Montana,2019,4,,,28.6,8.6
,,,,MT,,Montana,2019,4,,,71.40000000000001,8.6
4,West,8,Mountain,MT,30,Montana,2019,5,150008,33.2,62.6,11.8
4,West,8,Mountain,MT,30,Montana,2019,5,150008,33.2,37.4,11.8
4,West,8,Mountain,MT,30,Montana,2019,6,206437,29.5,54.4,14.9
4,West,8,Mountain,MT,30,Montana,2019,6,206437,29.5,45.6,14.9
2,Midwest,4,West North Central,NE,31,Nebraska,2019,1,189298,19.6,8.199999999999999,
2,Midwest,4,West North Central,NE,31,Nebraska,2019,1,189298,19.6,91.8,
2,Midwest,4,West North Central,NE,31,Nebraska,2019,2,255338,30.6,10.8,1.6
2,Midwest,4,West North Central,NE,31,Nebraska,2019,2,255338,30.6,89.2,1.6
,,,,NE,,Nebraska,2019,3,,,19.5,4.7
,,,,NE,,Nebraska,2019,3,,,80.5,4.7
,,,,NE,,Nebraska,2019,4,,,68.8,11.1
,,,,NE,,Nebraska,2019,4,,,31.2,11.1
,,,,NE,,Nebraska,2019,5,,,45.4,16.3
,,,,NE,,Nebraska,2019,5,,,54.6,16.3
2,Midwest,4,West North Central,NE,31,Nebraska,2019,6,312458,34,58.8,21.3
2,Midwest,4,West North Central,NE,31,Nebraska,2019,6,312458,34,41.2,21.3
4,West,8,Mountain,NV,32,Nevada,2019,1,250220,17.7,87.7,
4,West,8,Mountain,NV,32,Nevada,2019,1,250220,17.7,12.3,
4,West,8,Mountain,NV,32,Nevada,2019,2,453116,29.8,87.40000000000001,
4,West,8,Mountain,NV,32,Nevada,2019,2,453116,29.8,12.6,
,,,,NV,,Nevada,2019,3,,,21.2,8.300000000000001
,,,,NV,,Nevada,2019,3,,,78.8,8.300000000000001
4,West,8,Mountain,NV,32,Nevada,2019,4,394228,35.5,63.9,9.4
4,West,8,Mountain,NV,32,Nevada,2019,4,394228,35.5,36.1,9.4
,,,,NV,,Nevada,2019,5,,,44.9,18.2
,,,,NV,,Nevada,2019,5,,,55.1,18.2
,,,,NV,,Nevada,2019,6,,,41.8,21.6
,,,,NV,,Nevada,2019,6,,,58.2,21.6
1,Northeast,1,New England,NH,33,New Hampshire,2019,1,123691,23.5,8.6,
1,Northeast,1,New England,NH,33,New Hampshire,2019,1,123691,23.5,91.40000000000001,
1,Northeast,1,New England,NH,33,New Hampshire,2019,2,172816,32.3,11.3,
1,Northeast,1,New England,NH,33,New Hampshire,2019,2,172816,32.3,88.7,
,,,,NH,,New Hampshire,2019,3,,,77,6.8
,,,,NH,,New Hampshire,2019,3,,,23,6.8
1,Northeast,1,New England,NH,33,New Hampshire,2019,4,183273,34.6,24.5,8.5
1,Northeast,1,New England,NH,33,New Hampshire,2019,4,183273,34.6,75.5,8.5
1,Northeast,1,New England,NH,33,New Hampshire,2019,5,214314,33.5,57.8,11.6
1,Northeast,1,New England,NH,33,New Hampshire,2019,5,214314,33.5,42.2,11.6
1,Northeast,1,New England,NH,33,New Hampshire,2019,6,253864,28,56.8,17.4
1,Northeast,1,New England,NH,33,New Hampshire,2019,6,253864,28,43.2,17.4
,,,,NM,,New Mexico,2019,1,,,95,
,,,,NM,,New Mexico,2019,1,,,5,
4,West,8,Mountain,NM,35,New Mexico,2019,2,284087,38.1,84.40000000000001,2.9
4,West,8,Mountain,NM,35,New Mexico,2019,2,284087,38.1,15.6,2.9
4,West,8,Mountain,NM,35,New Mexico,2019,3,254846,32.9,80.40000000000001,7.8
4,West,8,Mountain,NM,35,New Mexico,2019,3,254846,32.9,19.6,7.8
,,,,NM,,New Mexico,2019,4,,,32.8,12.5
,,,,NM,,New Mexico,2019,4,,,67.2,12.5
4,West,8,Mountain,NM,35,New Mexico,2019,5,272921,33.5,41.9,19
4,West,8,Mountain,NM,35,New Mexico,2019,5,272921,33.5,58.1,19
4,West,8,Mountain,NM,35,New Mexico,2019,6,377606,24.9,42.1,22.9
4,West,8,Mountain,NM,35,New Mexico,2019,6,377606,24.9,57.9,22.9
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,1,1762544,16.6,6.4,
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,1,1762544,16.6,93.59999999999999,
,,,,NY,,New York,2019,2,,,11.5,1.2
,,,,NY,,New York,2019,2,,,88.5,1.2
,,,,NY,,New York,2019,3,,,84.09999999999999,5
,,,,NY,,New York,2019,3,,,15.9,5
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,4,2471804,32.9,29.1,11.4
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,4,2471804,32.9,70.90000000000001,11.4
,,,,NY,,New York,2019,5,,,56.7,16.1
,,,,NY,,New York,2019,5,,,43.3,16.1
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,6,3296146,24.5,57.5,22.3
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,6,3296146,24.5,42.5,22.3
3,South,5,South Atlantic,NC,37,North Carolina,2019,1,990587,22.9,8.699999999999999,
3,South,5,South Atlantic,NC,37,North Carolina,2019,1,990587,22.9,91.3,
,,,,NC,,North Carolina,2019,2,,,87.8,2.8
,,,,NC,,North Carolina,2019,2,,,12.2,2.8
,,,,NC,,North Carolina,2019,3,,,24.4,6.8
,,,,NC,,North Carolina,2019,3,,,75.59999999999999,6.8
,,,,NC,,North Carolina,2019,4,,,36.5,12.4
,,,,NC,,North Carolina,2019,4,,,63.5,12.4
,,,,NC,,North Carolina,2019,5,,,50.4,18
,,,,NC,,North Carolina,2019,5,,,49.6,18
,,,,NC,,North Carolina,2019,6,,,63.1,23.9
,,,,NC,,North Carolina,2019,6,,,36.9,23.9
,,,,ND,,North Dakota,2019,1,,,93.5,
,,,,ND,,North Dakota,2019,1,,,6.5,
,,,,ND,,North Dakota,2019,2,,,85.2,
,,,,ND,,North Dakota,2019,2,,,14.8,
2,Midwest,4,West North Central,ND,38,North Dakota,2019,3,92576,46.5,82.59999999999999,2.4
2,Midwest,4,West North Central,ND,38,North Dakota,2019,3,92576,46.5,17.4,2.4
2,Midwest,4,West North Central,ND,38,North Dakota,2019,4,78199,42.1,69.40000000000001,9.9
2,Midwest,4,West North Central,ND,38,North Dakota,2019,4,78199,42.1,30.6,9.9
2,Midwest,4,West North Central,ND,38,North Dakota,2019,5,93878,37.4,60.3,15.3
2,Midwest,4,West North Central,ND,38,North Dakota,2019,5,93878,37.4,39.7,15.3
,,,,ND,,North Dakota,2019,6,,,61.4,20.3
,,,,ND,,North Dakota,2019,6,,,38.6,20.3
2,Midwest,3,East North Central,OH,39,Ohio,2019,1,1060311,20.8,10.6,
2,Midwest,3,East North Central,OH,39,Ohio,2019,1,1060311,20.8,89.40000000000001,
2,Midwest,3,East North Central,OH,39,Ohio,2019,2,1554378,34.4,87.09999999999999,2
2,Midwest,3,East North Central,OH,39,Ohio,2019,2,1554378,34.4,12.9,2
,,,,OH,,Ohio,2019,3,,,77.40000000000001,4.6
,,,,OH,,Ohio,2019,3,,,22.6,4.6
,,,,OH,,Ohio,2019,4,,,64.90000000000001,12.1
,,,,OH,,Ohio,2019,4,,,35.1,12.1
2,Midwest,3,East North Central,OH,39,Ohio,2019,5,1604683,42.2,49.3,18.4
2,Midwest,3,East North Central,OH,39,Ohio,2019,5,1604683,42.2,50.7,18.4
,,,,OH,,Ohio,2019,6,,,58.1,24.3
,,,,OH,,Ohio,2019,6,,,41.9,24.3
,,,,OK,,Oklahoma,2019,1,,,8.800000000000001,
,,,,OK,,Oklahoma,2019,1,,,91.2,
,,,,OK,,Oklahoma,2019,2,,,14.8,
,,,,OK,,Oklahoma,2019,2,,,85.2,
,,,,OK,,Oklahoma,2019,3,,,24.2,5.8
,,,,OK,,Oklahoma,2019,3,,,75.8,5.8
3,South,7,West South Central,OK,40,Oklahoma,2019,4,453536,45.3,56.4,14
3,South,7,West South Central,OK,40,Oklahoma,2019,4,453536,45.3,43.6,14
3,South,7,West South Central,OK,40,Oklahoma,2019,5,493694,43.1,45.2,22
3,South,7,West South Central,OK,40,Oklahoma,2019,5,493694,43.1,54.8,22
,,,,OK,,Oklahoma,2019,6,,,67.8,24.6
,,,,OK,,Oklahoma,2019,6,,,32.2,24.6
,,,,OR,,Oregon,2019,1,,,7.5,
